iteration,cost
33339,92341062.29043253
33340,92341062.29042888
33341,92341062.29042526
33342,92341062.29042166
33343,92341062.29041803
33344,92341062.29041445
33345,92341062.29041085
33346,92341062.29040723
33347,92341062.29040362
33348,92341062.29040009
33349,92341062.29039647
33350,92341062.2903929
33351,92341062.2903893
33352,92341062.29038572
33353,92341062.29038216
33354,92341062.29037857
33355,92341062.290375
33356,92341062.29037143
33357,92341062.29036786
33358,92341062.29036428
33359,92341062.29036073
33360,92341062.29035713
33361,92341062.29035354
33362,92341062.29035003
33363,92341062.29034647
33364,92341062.29034288
33365,92341062.29033938
33366,92341062.29033582
33367,92341062.29033221
33368,92341062.29032871
33369,92341062.29032521
33370,92341062.29032163
33371,92341062.29031816
33372,92341062.29031463
33373,92341062.29031104
33374,92341062.29030752
33375,92341062.29030396
33376,92341062.29030049
33377,92341062.29029693
33378,92341062.29029344
33379,92341062.29028986
33380,92341062.29028645
33381,92341062.29028289
33382,92341062.29027939
33383,92341062.29027584
33384,92341062.29027236
33385,92341062.29026888
33386,92341062.2902654
33387,92341062.29026186
33388,92341062.29025835
33389,92341062.29025482
33390,92341062.29025142
33391,92341062.29024789
33392,92341062.29024437
33393,92341062.29024097
33394,92341062.29023743
33395,92341062.29023397
33396,92341062.29023045
33397,92341062.29022704
33398,92341062.29022358
33399,92341062.2902201
33400,92341062.29021661
33401,92341062.29021314
33402,92341062.29020965
33403,92341062.29020627
33404,92341062.29020284
33405,92341062.29019931
33406,92341062.29019585
33407,92341062.29019237
33408,92341062.29018892
33409,92341062.29018548
33410,92341062.29018207
33411,92341062.29017863
33412,92341062.29017515
33413,92341062.29017177
33414,92341062.29016833
33415,92341062.29016492
33416,92341062.29016148
33417,92341062.29015805
33418,92341062.29015459
33419,92341062.29015124
33420,92341062.29014774
33421,92341062.29014434
33422,92341062.29014096
33423,92341062.2901375
33424,92341062.2901341
33425,92341062.29013075
33426,92341062.29012728
33427,92341062.2901239
33428,92341062.29012051
33429,92341062.2901171
33430,92341062.29011372
33431,92341062.29011035
33432,92341062.29010694
33433,92341062.29010352
33434,92341062.29010016
33435,92341062.29009674
33436,92341062.29009342
33437,92341062.29008998
33438,92341062.29008666
33439,92341062.29008326
33440,92341062.29007982
33441,92341062.29007652
33442,92341062.29007316
33443,92341062.29006976
33444,92341062.29006638
33445,92341062.29006302
33446,92341062.2900597
33447,92341062.29005633
33448,92341062.29005295
33449,92341062.29004961
33450,92341062.2900462
33451,92341062.29004294
33452,92341062.29003957
33453,92341062.29003623
33454,92341062.29003286
33455,92341062.29002954
33456,92341062.29002625
33457,92341062.29002288
33458,92341062.29001953
33459,92341062.2900162
33460,92341062.29001293
33461,92341062.29000957
33462,92341062.29000622
33463,92341062.2900029
33464,92341062.2899996
33465,92341062.2899963
33466,92341062.28999299
33467,92341062.28998964
33468,92341062.28998636
33469,92341062.28998305
33470,92341062.28997977
33471,92341062.28997643
33472,92341062.2899731
33473,92341062.28996988
33474,92341062.28996658
33475,92341062.28996328
33476,92341062.28995997
33477,92341062.28995669
33478,92341062.28995337
33479,92341062.28995009
33480,92341062.28994681
33481,92341062.2899435
33482,92341062.28994024
33483,92341062.28993699
33484,92341062.28993373
33485,92341062.28993043
33486,92341062.28992712
33487,92341062.2899239
33488,92341062.28992067
33489,92341062.28991736
33490,92341062.28991412
33491,92341062.28991085
33492,92341062.2899076
33493,92341062.28990433
33494,92341062.28990112
33495,92341062.28989786
33496,92341062.28989463
33497,92341062.28989138
33498,92341062.28988813
33499,92341062.2898849
33500,92341062.28988165
33501,92341062.28987846
33502,92341062.28987518
33503,92341062.28987193
33504,92341062.28986874
33505,92341062.28986551
33506,92341062.28986229
33507,92341062.28985901
33508,92341062.28985584
33509,92341062.28985256
33510,92341062.28984939
33511,92341062.28984615
33512,92341062.28984298
33513,92341062.28983974
33514,92341062.28983657
33515,92341062.28983337
33516,92341062.28983015
33517,92341062.28982691
33518,92341062.28982373
33519,92341062.2898205
33520,92341062.2898173
33521,92341062.28981414
33522,92341062.289811
33523,92341062.28980781
33524,92341062.28980456
33525,92341062.28980143
33526,92341062.28979822
33527,92341062.28979504
33528,92341062.28979187
33529,92341062.28978871
33530,92341062.28978555
33531,92341062.28978233
33532,92341062.28977922
33533,92341062.28977603
33534,92341062.28977287
33535,92341062.28976971
33536,92341062.28976648
33537,92341062.28976342
33538,92341062.28976023
33539,92341062.28975712
33540,92341062.28975393
33541,92341062.28975077
33542,92341062.28974761
33543,92341062.28974451
33544,92341062.28974132
33545,92341062.28973821
33546,92341062.2897351
33547,92341062.28973193
33548,92341062.28972878
33549,92341062.2897257
33550,92341062.28972259
33551,92341062.28971946
33552,92341062.28971626
33553,92341062.28971319
33554,92341062.28971003
33555,92341062.28970698
33556,92341062.2897038
33557,92341062.28970073
33558,92341062.28969759
33559,92341062.28969452
33560,92341062.28969137
33561,92341062.28968823
33562,92341062.2896851
33563,92341062.28968208
33564,92341062.28967898
33565,92341062.28967583
33566,92341062.28967272
33567,92341062.28966968
33568,92341062.28966658
33569,92341062.28966346
33570,92341062.28966038
33571,92341062.28965731
33572,92341062.28965421
33573,92341062.28965117
33574,92341062.2896481
33575,92341062.289645
33576,92341062.28964199
33577,92341062.28963882
33578,92341062.28963582
33579,92341062.28963265
33580,92341062.28962968
33581,92341062.28962663
33582,92341062.28962356
33583,92341062.28962047
33584,92341062.28961745
33585,92341062.28961436
33586,92341062.2896113
33587,92341062.28960828
33588,92341062.28960524
33589,92341062.28960223
33590,92341062.28959914
33591,92341062.28959605
33592,92341062.28959304
33593,92341062.28958999
33594,92341062.28958698
33595,92341062.28958394
33596,92341062.2895809
33597,92341062.28957786
33598,92341062.28957482
33599,92341062.28957178
33600,92341062.28956881
33601,92341062.2895657
33602,92341062.28956272
33603,92341062.28955975
33604,92341062.28955671
33605,92341062.28955367
33606,92341062.28955074
33607,92341062.28954765
33608,92341062.28954472
33609,92341062.28954166
33610,92341062.28953865
33611,92341062.28953569
33612,92341062.28953262
33613,92341062.2895297
33614,92341062.28952669
33615,92341062.28952362
33616,92341062.28952067
33617,92341062.28951769
33618,92341062.28951468
33619,92341062.2895117
33620,92341062.28950873
33621,92341062.2895058
33622,92341062.28950275
33623,92341062.28949982
33624,92341062.28949682
33625,92341062.28949389
33626,92341062.28949085
33627,92341062.28948796
33628,92341062.28948501
33629,92341062.28948198
33630,92341062.28947903
33631,92341062.28947605
33632,92341062.2894731
33633,92341062.28947017
33634,92341062.28946717
33635,92341062.28946422
33636,92341062.28946131
33637,92341062.28945833
33638,92341062.28945541
33639,92341062.28945243
33640,92341062.28944951
33641,92341062.28944656
33642,92341062.28944366
33643,92341062.28944072
33644,92341062.28943776
33645,92341062.28943482
33646,92341062.28943193
33647,92341062.28942898
33648,92341062.28942603
33649,92341062.28942311
33650,92341062.28942023
33651,92341062.2894173
33652,92341062.28941435
33653,92341062.28941147
33654,92341062.28940856
33655,92341062.28940564
33656,92341062.28940271
33657,92341062.2893998
33658,92341062.28939688
33659,92341062.289394
33660,92341062.2893911
33661,92341062.28938822
33662,92341062.28938532
33663,92341062.28938238
33664,92341062.2893795
33665,92341062.28937666
33666,92341062.28937374
33667,92341062.28937079
33668,92341062.28936794
33669,92341062.28936505
33670,92341062.2893622
33671,92341062.28935932
33672,92341062.28935647
33673,92341062.28935356
33674,92341062.28935067
33675,92341062.28934781
33676,92341062.28934501
33677,92341062.28934203
33678,92341062.28933917
33679,92341062.2893363
33680,92341062.28933348
33681,92341062.28933065
33682,92341062.28932774
33683,92341062.28932482
33684,92341062.28932203
33685,92341062.2893191
33686,92341062.28931634
33687,92341062.28931345
33688,92341062.28931065
33689,92341062.28930782
33690,92341062.28930494
33691,92341062.28930208
33692,92341062.28929925
33693,92341062.28929645
33694,92341062.28929357
33695,92341062.28929071
33696,92341062.28928795
33697,92341062.28928512
33698,92341062.2892822
33699,92341062.28927939
33700,92341062.28927658
33701,92341062.28927377
33702,92341062.28927097
33703,92341062.28926817
33704,92341062.28926533
33705,92341062.28926255
33706,92341062.2892597
33707,92341062.28925687
33708,92341062.2892541
33709,92341062.28925125
33710,92341062.28924842
33711,92341062.2892456
33712,92341062.2892429
33713,92341062.28924005
33714,92341062.28923726
33715,92341062.28923446
33716,92341062.28923173
33717,92341062.28922889
33718,92341062.28922608
33719,92341062.28922331
33720,92341062.2892205
33721,92341062.28921774
33722,92341062.28921495
33723,92341062.2892122
33724,92341062.2892094
33725,92341062.28920662
33726,92341062.28920385
33727,92341062.2892011
33728,92341062.2891983
33729,92341062.28919558
33730,92341062.2891928
33731,92341062.28919
33732,92341062.28918725
33733,92341062.28918448
33734,92341062.28918171
33735,92341062.28917895
33736,92341062.28917617
33737,92341062.28917345
33738,92341062.28917071
33739,92341062.28916802
33740,92341062.2891652
33741,92341062.2891625
33742,92341062.2891597
33743,92341062.28915697
33744,92341062.28915425
33745,92341062.28915146
33746,92341062.28914878
33747,92341062.28914604
33748,92341062.28914331
33749,92341062.2891406
33750,92341062.28913787
33751,92341062.28913507
33752,92341062.28913234
33753,92341062.28912966
33754,92341062.2891269
33755,92341062.28912424
33756,92341062.28912154
33757,92341062.28911874
33758,92341062.28911605
33759,92341062.28911333
33760,92341062.28911065
33761,92341062.2891079
33762,92341062.2891052
33763,92341062.28910257
33764,92341062.28909977
33765,92341062.28909713
33766,92341062.28909437
33767,92341062.28909168
33768,92341062.28908901
33769,92341062.2890863
33770,92341062.28908361
33771,92341062.28908099
33772,92341062.28907825
33773,92341062.28907552
33774,92341062.28907286
33775,92341062.2890702
33776,92341062.28906755
33777,92341062.28906481
33778,92341062.2890622
33779,92341062.28905942
33780,92341062.28905682
33781,92341062.2890541
33782,92341062.28905146
33783,92341062.28904882
33784,92341062.28904612
33785,92341062.28904346
33786,92341062.28904085
33787,92341062.28903815
33788,92341062.28903548
33789,92341062.28903282
33790,92341062.28903022
33791,92341062.28902754
33792,92341062.28902489
33793,92341062.28902216
33794,92341062.28901955
33795,92341062.28901689
33796,92341062.28901428
33797,92341062.28901163
33798,92341062.28900896
33799,92341062.28900632
33800,92341062.28900373
33801,92341062.28900106
33802,92341062.28899841
33803,92341062.28899582
33804,92341062.28899321
33805,92341062.28899054
33806,92341062.28898795
33807,92341062.28898528
33808,92341062.28898267
33809,92341062.28898005
33810,92341062.28897744
33811,92341062.28897478
33812,92341062.28897218
33813,92341062.28896959
33814,92341062.28896698
33815,92341062.28896436
33816,92341062.28896177
33817,92341062.28895915
33818,92341062.28895652
33819,92341062.28895389
33820,92341062.28895135
33821,92341062.28894876
33822,92341062.28894615
33823,92341062.28894353
33824,92341062.28894098
33825,92341062.28893836
33826,92341062.28893577
33827,92341062.28893316
33828,92341062.28893058
33829,92341062.28892805
33830,92341062.2889254
33831,92341062.28892279
33832,92341062.28892021
33833,92341062.28891768
33834,92341062.28891513
33835,92341062.2889125
33836,92341062.28890993
33837,92341062.28890741
33838,92341062.28890488
33839,92341062.28890225
33840,92341062.28889968
33841,92341062.28889707
33842,92341062.28889456
33843,92341062.288892
33844,92341062.2888894
33845,92341062.28888686
33846,92341062.28888428
33847,92341062.28888175
33848,92341062.2888792
33849,92341062.2888767
33850,92341062.2888741
33851,92341062.28887154
33852,92341062.28886901
33853,92341062.28886648
33854,92341062.28886393
33855,92341062.28886138
33856,92341062.28885885
33857,92341062.2888563
33858,92341062.28885375
33859,92341062.28885122
33860,92341062.2888487
33861,92341062.2888462
33862,92341062.28884366
33863,92341062.28884113
33864,92341062.28883858
33865,92341062.28883605
33866,92341062.28883351
33867,92341062.28883104
33868,92341062.28882854
33869,92341062.28882602
33870,92341062.2888235
33871,92341062.28882097
33872,92341062.28881846
33873,92341062.288816
33874,92341062.2888134
33875,92341062.28881092
33876,92341062.28880844
33877,92341062.28880593
